844.703,   4.4998E-008,   2.8768E-006,   6.6828E-012,   2.0796E-011,   4.4758E-011,   3.3785E-009,   2.3260E-007,  -7.0448E-014,   4.4427E-012,   6.5544E-013,  
850.719,   4.6951E-008,   2.8670E-006,   7.6468E-012,   1.9660E-011,   3.4105E-011,   3.3884E-009,   1.5949E-007,   4.0931E-013,   4.7753E-012,   4.9135E-013,  
856.766,   4.5379E-008,   2.8715E-006,   1.0038E-011,   1.8723E-011,   2.7028E-011,   3.5068E-009,   1.1224E-007,   3.1568E-013,   9.1583E-012,   9.2474E-013,  
862.828,   4.8167E-008,   2.8609E-006,   2.6617E-011,   1.5282E-011,   2.3894E-011,   3.5501E-009,   8.3016E-008,   1.4803E-013,   8.1140E-012,   5.3505E-013,  
868.891,   4.8877E-008,   2.8477E-006,   2.6202E-011,   1.7515E-011,   2.2788E-011,   2.9494E-009,   6.3435E-008,   5.4308E-013,   4.8440E-012,   7.1162E-013,  
874.938,   4.5477E-008,   2.8458E-006,   2.3850E-011,   1.6041E-011,   2.0813E-011,   3.2394E-009,   5.1257E-008,   1.0879E-013,   6.0559E-012,   4.1020E-013,  
880.985,   4.6665E-008,   2.8600E-006,   2.5551E-011,   1.7380E-011,   2.1179E-011,   3.7949E-009,   4.2481E-008,   6.9556E-014,   7.2134E-012,   4.7530E-013,  
887.078,   4.4605E-008,   2.8709E-006,   1.0038E-011,   1.7030E-011,   1.9783E-011,   3.1120E-009,   3.6389E-008,   3.9415E-013,   6.7746E-012,   7.7047E-013,  
893.125,   4.4353E-008,   2.8460E-006,   2.4998E-011,   1.6523E-011,   1.8407E-011,   3.2999E-009,   3.2753E-008,   3.4689E-013,   7.3988E-012,   6.4830E-013,  
899.157,   4.3237E-008,   2.8487E-006,   2.4783E-011,   1.6002E-011,   1.8862E-011,   3.4246E-009,   2.9114E-008,   6.0282E-013,   8.4796E-012,   2.2561E-013,  
905.203,   4.6637E-008,   2.8644E-006,   2.5721E-011,   1.6219E-011,   1.8711E-011,   3.3857E-009,   2.6367E-008,   3.1390E-013,   7.4336E-012,   3.3173E-013,  
911.235,   4.3585E-008,   2.8480E-006,   2.4112E-011,   1.5224E-011,   1.7967E-011,   3.0479E-009,   2.4681E-008,   3.9237E-013,   6.9146E-012,   4.6728E-013,  
917.250,   4.4608E-008,   2.8642E-006,   2.2407E-011,   1.6211E-011,   1.7911E-011,   3.4119E-009,   2.2820E-008,   3.1835E-013,   6.6052E-012,   5.5288E-013,  
923.266,   4.7605E-008,   2.8448E-006,   7.2089E-012,   1.6191E-011,   1.7978E-011,   3.4688E-009,   2.1408E-008,   1.5606E-013,   7.7110E-012,   6.1085E-013,  
929.313,   4.6092E-008,   2.8461E-006,   2.3088E-011,   1.6228E-011,   1.7907E-011,   3.1129E-009,   2.0201E-008,   2.6128E-013,   7.2036E-012,   3.3708E-013,  
935.360,   4.5005E-008,   2.8259E-006,   5.4994E-012,   1.6640E-011,   1.8066E-011,   3.1545E-009,   1.9045E-008,   6.1085E-013,   7.7484E-012,   5.7518E-013,  
941.407,   4.4571E-008,   2.8382E-006,   2.3031E-011,   2.0750E-011,   1.9931E-011,   3.5402E-009,   1.8132E-008,   3.5492E-013,   8.6839E-012,   6.9378E-013,  
947.453,   4.5651E-008,   2.8441E-006,   2.3813E-011,   1.6819E-011,   1.7128E-011,   3.4833E-009,   1.7977E-008,   3.0052E-013,   5.4156E-012,   2.5682E-013,  
953.500,   4.7304E-008,   2.8322E-006,   2.4602E-011,   1.6645E-011,   1.7304E-011,   3.2728E-009,   1.7211E-008,   4.1466E-013,   4.2563E-012,   2.6842E-013,  
959.563,   4.4229E-008,   2.8336E-006,   2.3924E-011,   1.5902E-011,   1.6799E-011,   3.9024E-009,   1.6643E-008,  -3.7543E-013,   5.9613E-012,   6.7327E-013,  
965.594,   4.4941E-008,   2.8329E-006,   2.3584E-011,   1.8549E-011,   1.4535E-011,   3.3071E-009,   1.5878E-008,   3.5313E-013,   6.6614E-012,  -8.9175E-014,  
971.625,   4.6566E-008,   2.8421E-006,   2.4472E-011,   3.1258E-011,   1.7429E-011,   3.4101E-009,   1.4312E-008,   5.1721E-013,   7.2802E-012,   5.6715E-013,  
977.703,   4.5119E-008,   2.8475E-006,   2.3334E-011,   7.0190E-011,   1.7197E-011,   3.4950E-009,   1.1704E-008,   2.7377E-013,   8.3298E-012,   5.5021E-013,  
983.782,   4.3630E-008,   2.8366E-006,   2.4326E-011,   1.6329E-010,   1.5994E-011,   3.4806E-009,   9.1030E-009,   2.0867E-013,   8.3619E-012,   1.6051E-014,  
989.797,   4.4271E-008,   2.8297E-006,   2.2985E-011,   3.0886E-010,   1.7526E-011,   3.3478E-009,   7.8771E-009,   3.5313E-013,   7.5897E-012,  -2.8358E-013,  
995.797,   4.2288E-008,   2.8159E-006,   2.4793E-011,   4.7581E-010,   1.6863E-011,   3.5628E-009,   7.0587E-009,   5.3505E-014,   6.3751E-012,   5.4932E-013,  
1001.828,   4.4737E-008,   2.8260E-006,   6.7077E-012,   6.4292E-010,   1.7339E-011,   3.4490E-009,   6.6947E-009,   6.0996E-013,   6.4420E-012,   8.4716E-013,  
1007.860,   4.4702E-008,   2.8135E-006,   2.3494E-011,   7.9328E-010,   1.7294E-011,   3.4752E-009,   6.3650E-009,   6.7773E-013,   8.2630E-012,   6.5365E-013,  
1013.953,   4.4902E-008,   2.8066E-006,   2.4536E-011,   8.9455E-010,   1.7199E-011,   3.0181E-009,   5.7164E-009,   5.1008E-013,   8.3744E-012,   4.1556E-013,  
1020.016,   4.5407E-008,   2.8066E-006,   6.4465E-012,   9.5641E-010,   1.7234E-011,   3.7182E-009,   5.7471E-009,   4.6728E-013,   7.3828E-012,   7.4015E-013,  
1026.063,   4.2507E-008,   2.8140E-006,   2.4416E-011,   9.4932E-010,   1.7198E-011,   3.1247E-009,   5.9350E-009,   4.2358E-013,   4.6514E-012,   5.8142E-013,  
1032.172,   4.1872E-008,   2.8097E-006,   2.4188E-011,   8.7472E-010,   1.7259E-011,   2.9937E-009,   6.0054E-009,   2.9428E-013,   7.9892E-012,   5.4753E-013,  
1038.203,   4.5039E-008,   2.8073E-006,   2.4615E-011,   7.6021E-010,   1.7622E-011,   3.4860E-009,   5.6206E-009,   3.4957E-013,   7.2490E-012,   5.0473E-013,  
1044.235,   4.4686E-008,   2.8129E-006,   6.1611E-012,   6.1343E-010,   1.7817E-011,   3.6576E-009,   5.5709E-009,   3.2281E-013,   8.2531E-012,   9.2831E-013,  
1050.297,   2.1626E-009,   6.0868E-007,   2.2873E-011,   3.9891E-010,   1.5938E-011,   2.7109E-009,   2.7362E-009,   3.9415E-013,   6.8602E-012,   2.4166E-013,  
1056.313,   3.3319E-008,   2.2588E-006,   2.3325E-011,   1.9808E-010,   1.5915E-011,   3.2403E-009,   4.7724E-009,   3.5402E-013,   7.8180E-012,   6.0799E-012,  
1062.375,   3.3255E-008,   2.2729E-006,   3.2727E-012,   2.1024E-010,   1.6208E-011,   3.2313E-009,   4.5221E-009,   3.9059E-013,   6.4001E-012,   9.5417E-013,  
1068.391,   3.2027E-008,   2.2668E-006,   2.4768E-011,   1.6634E-010,   1.6214E-011,   3.2114E-009,   4.4571E-009,   6.9378E-013,   5.9596E-012,   9.0013E-012,  
1074.407,   3.5256E-008,   2.2722E-006,   5.9542E-012,   1.2036E-010,   1.6118E-011,   3.6838E-009,   4.3550E-009,   7.9455E-013,   9.1485E-012,   6.7425E-012,  
1080.500,   3.4846E-008,   2.2684E-006,   2.2374E-011,   8.5241E-011,   1.5241E-011,   3.4029E-009,   4.3135E-009,   1.1860E-012,   6.2351E-012,   7.5540E-012,  
1086.532,   3.4001E-008,   2.2762E-006,   2.2698E-011,   6.2256E-011,   1.5965E-011,   3.1915E-009,   4.3180E-009,   7.5059E-012,   6.3412E-012,   7.3115E-012,  
1092.594,   3.1778E-008,   2.2578E-006,   2.1384E-011,   4.7416E-011,   1.6141E-011,   3.4074E-009,   4.2963E-009,   7.5433E-012,   6.2048E-012,   1.1050E-011,  
1098.625,   3.3521E-008,   2.2593E-006,   2.1927E-011,   3.8350E-011,   1.6018E-011,   3.5402E-009,   4.3035E-009,   8.3824E-012,   6.7354E-012,   1.3286E-011,  
1104.641,   3.4091E-008,   2.2664E-006,   2.2077E-011,   3.1754E-011,   1.5830E-011,   3.3379E-009,   4.5384E-009,   7.6744E-012,   6.3716E-012,   1.6463E-011,  
1110.703,   3.3673E-008,   2.2742E-006,   5.5583E-012,   2.7553E-011,   1.6438E-011,   3.0497E-009,   4.2990E-009,   7.8260E-012,   7.8215E-012,   1.8757E-011,  
1116.750,   3.2864E-008,   2.2619E-006,   2.2629E-011,   2.6113E-011,   1.6572E-011,   3.3731E-009,   4.4327E-009,   6.8121E-012,   6.1317E-012,   1.8890E-011,  
1122.828,   3.2732E-008,   2.2748E-006,   2.0568E-011,   2.3756E-011,   1.5955E-011,   3.1825E-009,   4.4544E-009,   9.5096E-012,   7.1572E-012,   1.9106E-011,  
1128.891,   3.3183E-008,   2.2603E-006,   6.3760E-012,   2.2293E-011,   1.6154E-011,   3.4986E-009,   4.2439E-009,   8.0757E-012,   6.6935E-012,   1.9054E-011,  
1134.938,   3.2447E-008,   2.2502E-006,   2.3589E-011,   2.1644E-011,   1.6210E-011,   3.1644E-009,   4.2331E-009,   7.2562E-012,   9.0691E-012,   1.7033E-011,  
1140.985,   3.4201E-008,   2.2487E-006,   6.4277E-012,   2.1250E-011,   1.5511E-011,   3.2051E-009,   3.8808E-009,   7.8510E-012,   7.3605E-012,   1.4010E-011,  
1147.000,   3.3829E-008,   2.2659E-006,   5.7919E-012,   1.9881E-011,   1.5659E-011,   3.2945E-009,   4.0976E-009,   7.6414E-012,   6.4884E-012,   1.1778E-011,  
1153.047,   3.3132E-008,   2.2536E-006,   7.6949E-012,   2.0439E-011,   1.6586E-011,   3.0488E-009,   4.0876E-009,   5.6564E-012,   6.3359E-012,   1.0038E-011,  
1159.094,   3.3531E-008,   2.2633E-006,   2.2232E-011,   1.9229E-011,   1.6095E-011,   3.1771E-009,   3.8257E-009,   1.2502E-012,   6.6765E-012,   1.0212E-011,  
1165.141,   3.5202E-008,   2.2656E-006,   6.4803E-012,   1.7926E-011,   1.5327E-011,   3.1599E-009,   4.0217E-009,   7.4220E-012,   7.0038E-012,   1.0049E-011,  
1171.188,   3.0855E-008,   2.2751E-006,   2.1736E-011,   1.8968E-011,   1.5800E-011,   3.1572E-009,   3.6712E-009,   7.6245E-013,   7.3097E-012,   7.4390E-012,  
1177.250,   3.4120E-008,   2.2586E-006,   2.2640E-011,   1.9577E-011,   1.5976E-011,   3.0641E-009,   3.9973E-009,   8.2933E-013,   7.5085E-012,   7.2160E-012,  
1183.328,   3.2285E-008,   2.2563E-006,   2.2950E-011,   1.8282E-011,   1.4670E-011,   3.3044E-009,   4.0741E-009,   4.2536E-013,   7.8857E-012,   8.0525E-012,  
1189.391,   3.3822E-008,   2.2595E-006,   2.1455E-011,   1.7875E-011,   1.5346E-011,   3.2584E-009,   3.9494E-009,   3.4778E-013,   6.7942E-012,   9.0620E-012,  
1195.438,   3.2958E-008,   2.2478E-006,   2.1716E-011,   1.7487E-011,   1.5392E-011,   3.1319E-009,   3.8374E-009,   8.4449E-013,   8.3423E-012,   1.3421E-012,  
1201.485,   3.1779E-008,   2.2397E-006,   2.2197E-011,   1.7104E-011,   1.5830E-011,   3.2222E-009,   3.7182E-009,   5.3148E-013,   5.8401E-012,   1.2360E-012,  
1207.547,   3.0587E-008,   2.2590E-006,   2.2239E-011,   1.7241E-011,   1.5108E-011,   3.0063E-009,   3.6278E-009,   2.6128E-013,   7.3525E-012,   1.0639E-012,  
1213.610,   3.2385E-008,   2.2379E-006,   6.3270E-012,   1.6416E-011,   1.6254E-011,   3.6893E-009,   3.4779E-009,   3.5313E-013,   6.9797E-012,   1.1495E-012,  
1219.657,   3.4000E-008,   2.2519E-006,   2.2454E-011,   1.5935E-011,   1.5363E-011,   3.4390E-009,   4.0614E-009,   4.5925E-013,   7.5692E-012,   9.4971E-013,  
1225.703,   3.2880E-008,   2.2553E-006,   2.0957E-011,   1.6638E-011,   1.5436E-011,   3.3695E-009,   3.7109E-009,   4.3607E-013,   6.9146E-012,   7.8741E-013,  
1231.735,   3.4057E-008,   2.2432E-006,   2.0424E-011,   1.5993E-011,   1.5022E-011,   3.1229E-009,   3.9855E-009,   9.1850E-014,   6.8228E-012,   9.7914E-013,  
1237.797,   3.2542E-008,   2.2363E-006,   2.1844E-011,   1.5404E-011,   1.4988E-011,   3.5176E-009,   3.7570E-009,   2.8179E-013,   8.0222E-012,   5.6180E-013,  
1243.782,   3.3871E-008,   2.2504E-006,   2.0431E-011,   1.5129E-011,   1.5414E-011,   3.5375E-009,   3.8004E-009,   4.9046E-013,   6.8763E-012,   1.1361E-012,  
1249.828,   3.3808E-008,   2.2477E-006,   2.1320E-011,   1.5518E-011,   1.5310E-011,   3.3957E-009,   3.6143E-009,   4.1199E-013,   6.2815E-012,   4.3874E-013,  
1255.891,   3.1369E-008,   2.2585E-006,   6.4144E-012,   1.5875E-011,   1.5993E-011,   3.2638E-009,   4.0750E-009,   6.6614E-013,   8.2077E-012,   6.1887E-013,  
1261.907,   3.3838E-008,   2.2515E-006,   2.2273E-011,   1.6127E-011,   1.6203E-011,   3.3008E-009,   3.9024E-009,   3.3797E-013,   8.0596E-012,   4.5925E-013,  
1267.985,   3.4682E-008,   2.2472E-006,   2.0781E-011,   1.5509E-011,   1.5119E-011,   3.1888E-009,   3.9214E-009,   1.6051E-013,   7.0145E-012,   1.7924E-013,  
1274.063,   3.3683E-008,   2.2460E-006,   3.7882E-012,   1.5046E-011,   1.4538E-011,   3.5872E-009,   3.6712E-009,   4.0129E-013,   8.2897E-012,   2.5326E-013,  
1280.078,   2.4481E-009,   5.4354E-007,   6.6587E-012,   1.5269E-011,   1.5075E-011,   2.9106E-009,   2.3659E-009,   3.6562E-013,   7.9250E-012,   1.0398E-012,  
1286.125,   2.0985E-009,   4.6920E-007,   9.1253E-012,   1.2907E-011,   1.2620E-011,   2.7353E-009,   1.8473E-009,   3.5670E-015,   6.1477E-012,  -1.1013E-012,  
1292.157,   1.4779E-009,   4.1638E-008,   7.6806E-012,   1.3221E-011,   1.3731E-011,   1.7660E-009,   1.6089E-009,   4.2804E-013,   6.6409E-012,   4.6817E-013,  
