839.094,   4.4887E-008,   2.9999E-006,   6.9075E-012,   1.7260E-011,   1.8163E-011,   3.3767E-009,   1.2487E-008,   2.7109E-013,   4.1868E-012,   3.1211E-013,  
845.141,   4.4663E-008,   3.0182E-006,   2.3480E-011,   1.7626E-011,   1.8452E-011,   3.3053E-009,   1.0547E-008,   3.2816E-013,   7.1848E-012,   5.9569E-013,  
851.188,   4.4405E-008,   3.0075E-006,   2.3999E-011,   1.7504E-011,   1.7752E-011,   3.0696E-009,   9.2900E-009,   1.7211E-013,   6.5133E-012,   3.6473E-013,  
857.203,   4.4547E-008,   3.0039E-006,   2.5174E-011,   1.4421E-011,   1.7720E-011,   2.9883E-009,   8.3993E-009,   5.3237E-013,   7.5977E-012,   6.2779E-013,  
863.203,   4.8211E-008,   2.9980E-006,   2.4138E-011,   1.6932E-011,   1.8457E-011,   2.9431E-009,   7.2773E-009,  -1.2841E-013,   6.2494E-012,   6.1977E-013,  
869.250,   4.7797E-008,   3.0048E-006,   2.7311E-011,   1.3783E-011,   1.8620E-011,   3.4688E-009,   6.5998E-009,   5.9747E-013,   6.5071E-012,   4.6817E-013,  
875.297,   4.7989E-008,   3.0073E-006,   2.5037E-011,   1.6711E-011,   1.8278E-011,   3.2014E-009,   5.8464E-009,   3.9415E-013,   7.8206E-012,  -3.2103E-014,  
881.360,   4.5775E-008,   2.9871E-006,   7.2303E-012,   1.6417E-011,   1.7823E-011,   3.1409E-009,   5.3279E-009,   8.1149E-014,   8.1256E-012,   6.2512E-013,  
887.360,   4.2873E-008,   2.9906E-006,   5.0223E-012,   1.6982E-011,   1.8014E-011,   3.0370E-009,   4.7308E-009,   3.6918E-013,   7.4684E-012,   3.7989E-013,  
893.422,   4.4124E-008,   2.9877E-006,   9.6951E-012,   1.7400E-011,   1.7946E-011,   3.0985E-009,   4.5014E-009,   2.7109E-013,   6.4072E-012,   7.7315E-013,  
899.438,   4.4777E-008,   2.9853E-006,   7.1447E-012,   1.6836E-011,   1.8241E-011,   3.2629E-009,   3.9268E-009,   2.5950E-013,   6.5553E-012,   7.8206E-013,  
905.485,   4.3838E-008,   2.9877E-006,   2.4389E-011,   1.6784E-011,   1.7164E-011,   3.1355E-009,   4.2584E-009,   3.9059E-013,   8.2050E-012,   1.9618E-013,  
911.531,   4.6739E-008,   3.0020E-006,   2.2374E-011,   1.6484E-011,   1.7085E-011,   3.0470E-009,   3.7814E-009,   3.1033E-013,   7.9375E-012,   8.9621E-013,  
917.610,   4.5086E-008,   2.9747E-006,   2.4303E-011,   2.0223E-011,   1.7894E-011,   3.2629E-009,   3.7317E-009,   1.4000E-013,   7.9312E-012,   1.0077E-012,  
923.656,   4.3658E-008,   3.0034E-006,   2.4270E-011,   2.0441E-011,   1.7757E-011,   3.1951E-009,   3.5592E-009,   3.2371E-013,   8.5233E-012,   6.8130E-013,  
929.672,   4.6028E-008,   2.9942E-006,   2.4740E-011,   3.0097E-011,   1.7630E-011,   3.1192E-009,   3.3704E-009,   5.3505E-013,   6.8629E-012,   3.7721E-013,  
935.719,   4.4601E-008,   2.9787E-006,   2.4071E-011,   3.5120E-011,   1.8137E-011,   3.0623E-009,   3.1436E-009,   2.7377E-013,   7.8447E-012,   7.3837E-013,  
941.750,   4.5193E-008,   3.0012E-006,   2.4445E-011,   4.1970E-011,   1.7826E-011,   3.1644E-009,   2.9738E-009,   2.2026E-013,   6.4991E-012,   9.7736E-013,  
947.766,   4.4829E-008,   2.9852E-006,   2.3274E-011,   4.4505E-011,   1.7378E-011,   3.2809E-009,   3.2276E-009,   6.3849E-013,   7.8759E-012,   4.9314E-013,  
953.844,   4.5476E-008,   2.9848E-006,   2.3681E-011,   4.6174E-011,   1.8133E-011,   3.3957E-009,   3.4201E-009,   2.8893E-013,   7.1723E-012,   6.4741E-013,  
959.875,   4.5734E-008,   2.9869E-006,   6.5338E-012,   4.1888E-011,   1.8138E-011,   3.2141E-009,   3.0786E-009,   2.4166E-013,   7.2365E-012,   6.6881E-013,  
965.891,   4.4546E-008,   2.9920E-006,   2.1983E-011,   3.5932E-011,   1.8284E-011,   3.3171E-009,   3.0090E-009,   2.8893E-013,   7.1616E-012,   4.5747E-013,  
971.875,   2.4580E-009,   6.8234E-007,   2.3026E-011,   2.8500E-011,   1.7700E-011,   2.4508E-009,   1.5086E-009,   5.8053E-013,   6.9021E-012,   4.8333E-013,  
977.969,   4.7134E-008,   3.1249E-006,   2.2959E-011,   2.0175E-011,   1.7652E-011,   3.4065E-009,   3.0235E-009,   1.0433E-013,   6.8816E-012,   7.0261E-012,  
984.000,   4.3852E-008,   3.1273E-006,   2.4716E-011,   2.2182E-011,   1.7737E-011,   2.9530E-009,   3.0199E-009,   6.4197E-012,   7.8037E-012,   7.8153E-012,  
990.016,   4.8302E-008,   3.1068E-006,   2.4081E-011,   1.8429E-011,   1.8048E-011,   3.0659E-009,   2.8401E-009,   9.1226E-013,   6.7907E-012,   8.4725E-012,  
996.063,   5.0360E-008,   3.1129E-006,   2.4226E-011,   2.0534E-011,   1.8865E-011,   3.1653E-009,   3.1427E-009,   7.4800E-012,   7.2820E-012,   8.5126E-012,  
1002.094,   4.6256E-008,   3.1109E-006,  -7.8474E-014,   1.8757E-011,   1.7814E-011,   3.4499E-009,   2.6414E-009,   7.6708E-012,   6.0211E-012,   1.2735E-011,  
1008.125,   4.5717E-008,   3.1103E-006,   2.3162E-011,   1.8366E-011,   1.7984E-011,   3.2827E-009,   2.7109E-009,   6.5526E-012,   7.7047E-012,   1.8380E-011,  
1014.188,   4.9238E-008,   3.1153E-006,   2.3641E-011,   1.7300E-011,   1.7534E-011,   2.9458E-009,   2.8058E-009,   7.2927E-012,   9.2858E-012,   2.3076E-011,  
1020.203,   5.0798E-008,   3.0920E-006,   2.4344E-011,   1.8243E-011,   1.8403E-011,   3.5167E-009,   2.8546E-009,   4.1065E-012,   7.7627E-012,   2.5107E-011,  
1026.250,   4.7570E-008,   3.1043E-006,   1.1142E-011,   1.6990E-011,   1.8044E-011,   3.1346E-009,   2.7922E-009,   7.8198E-012,   6.4063E-012,   2.7535E-011,  
1032.328,   4.7586E-008,   3.1074E-006,   2.4831E-011,   1.6473E-011,   1.9061E-011,   3.1563E-009,   2.6974E-009,   5.1677E-012,   5.7955E-012,   2.7792E-011,  
1038.375,   4.5768E-008,   3.0914E-006,   1.5579E-012,   1.6764E-011,   1.7658E-011,   3.2096E-009,   2.8934E-009,   5.2595E-012,   7.4960E-012,   2.6681E-011,  
1044.422,   4.5919E-008,   3.1012E-006,   2.4905E-011,   1.6619E-011,   1.8119E-011,   3.2033E-009,   2.7462E-009,   9.8164E-012,   8.4877E-012,   2.2747E-011,  
1050.453,   4.6605E-008,   3.0883E-006,   6.8424E-012,   1.6540E-011,   1.8377E-011,   3.0623E-009,   2.6594E-009,   7.3239E-012,   6.9931E-012,   1.9836E-011,  
1056.469,   4.5369E-008,   3.0891E-006,   4.9135E-012,   1.6292E-011,   1.8054E-011,   3.0903E-009,   2.6558E-009,   7.7502E-012,   8.2531E-012,   1.5142E-011,  
1062.500,   4.3044E-008,   3.0623E-006,   6.5116E-012,   1.6565E-011,   1.8616E-011,   3.6215E-009,   2.7046E-009,   6.6640E-012,   6.4197E-012,   1.2178E-011,  
1068.531,   4.4556E-008,   3.0937E-006,   5.7661E-012,   1.6090E-011,   1.7957E-011,   3.0045E-009,   2.4715E-009,   8.3245E-012,   8.3441E-012,   9.8280E-012,  
1074.547,   4.6547E-008,   3.0890E-006,   2.4438E-011,   1.6448E-011,   1.7411E-011,   3.2846E-009,   2.4553E-009,   7.0742E-012,   6.9289E-012,   8.6794E-012,  
1080.594,   4.6969E-008,   3.0805E-006,   9.9270E-012,   1.6545E-011,   1.8342E-011,   3.1518E-009,   2.3550E-009,   5.2471E-012,   7.9027E-012,   8.0043E-012,  
1086.656,   4.7615E-008,   3.0912E-006,   2.2351E-011,   1.6549E-011,   1.8209E-011,   3.3713E-009,   2.4589E-009,   1.1762E-012,   8.1140E-012,   6.2583E-012,  
1092.703,   4.5807E-008,   3.0824E-006,   2.3298E-011,   1.6149E-011,   1.7882E-011,   3.3288E-009,   2.3957E-009,   8.8194E-013,   6.5570E-012,   5.7473E-012,  
1098.797,   4.5877E-008,   3.0733E-006,   2.4076E-011,   1.7368E-011,   1.7652E-011,   2.9115E-009,   2.3785E-009,   9.7914E-013,   8.1809E-012,   6.8460E-012,  
1104.828,   4.4519E-008,   3.0775E-006,  -1.1593E-014,   1.6314E-011,   1.7131E-011,   3.0714E-009,   2.3261E-009,   8.2308E-013,   8.0150E-012,   6.3065E-012,  
1110.875,   4.6039E-008,   3.0945E-006,   2.3875E-011,   1.6416E-011,   1.7809E-011,   3.2394E-009,   2.2755E-009,   2.7733E-013,   7.6423E-012,   6.7568E-012,  
1116.906,   4.4226E-008,   3.0836E-006,   2.4245E-011,   1.7116E-011,   1.8423E-011,   3.2421E-009,   2.3586E-009,   7.1786E-013,   7.1616E-012,   8.5349E-012,  
1122.922,   4.4469E-008,   3.0888E-006,   2.2750E-011,   1.5366E-011,   1.8275E-011,   3.3469E-009,   2.5718E-009,   2.4166E-013,   8.3468E-012,   9.6755E-013,  
1128.969,   4.4210E-008,   3.0741E-006,   2.2427E-011,   1.6425E-011,   1.8345E-011,   3.2846E-009,   2.4986E-009,   6.3849E-013,   6.5231E-012,   5.5752E-012,  
1135.031,   4.4727E-008,   3.0934E-006,   2.3953E-011,   1.6775E-011,   1.6375E-011,   3.4950E-009,   2.2520E-009,   3.2638E-013,   7.7181E-012,   1.1771E-012,  
1141.078,   4.5864E-008,   3.0656E-006,   2.4927E-011,   1.6933E-011,   1.7727E-011,   3.0307E-009,   2.5059E-009,   9.1048E-013,   7.5647E-012,   9.3901E-013,  
1147.094,   4.5116E-008,   3.0576E-006,   5.9462E-012,   1.6406E-011,   1.7659E-011,   3.3631E-009,   2.2033E-009,   6.8121E-012,   7.5059E-012,   9.7914E-013,  
1153.125,   4.5875E-008,   3.0756E-006,   2.3882E-011,   1.5910E-011,   1.7799E-011,   3.2204E-009,   2.0533E-009,   3.0319E-013,   8.4244E-012,   7.1340E-013,  
1159.172,   4.6115E-008,   3.0783E-006,   7.0109E-012,   1.6469E-011,   1.7551E-011,   3.3306E-009,   2.3035E-009,   5.1186E-013,   7.8661E-012,   8.8283E-013,  
1165.219,   4.4761E-008,   3.0833E-006,   2.2778E-011,   1.6442E-011,   1.8259E-011,   3.2231E-009,   2.2800E-009,  -2.9071E-013,   6.9441E-012,   8.5786E-013,  
1171.235,   4.2869E-008,   3.0965E-006,   2.4844E-011,   1.7066E-011,   1.7765E-011,   3.2186E-009,   2.2927E-009,   4.5479E-013,   7.6432E-012,   6.9021E-013,  
1177.266,   4.5622E-008,   3.0776E-006,   5.9819E-012,   1.6980E-011,   1.7958E-011,   3.2999E-009,   2.0316E-009,   4.4409E-013,   4.6772E-012,   5.1543E-013,  
1183.313,   2.2529E-009,   6.3420E-007,   5.2337E-012,   1.5261E-011,   1.5155E-011,   2.3993E-009,   1.2033E-009,   3.9148E-013,   7.1830E-012,   6.8040E-013,  
1189.360,   2.2033E-009,   5.4660E-007,   1.2446E-011,   1.2363E-011,   1.4052E-011,   2.6558E-009,   1.3686E-009,   4.3963E-013,   7.3079E-012,   7.4194E-013,  
